Altitude	Temperature	Pressure	HE[m-3]	H2[m-3]	Total_mass_density
3.240000e+02	2.022125e+02	1.002649e-04	4.498325e+15	3.176007e+16	2.263899e-04
3.250000e+02	2.023621e+02	9.689755e-05	4.329520e+15	3.069887e+16	2.187083e-04
3.260000e+02	2.025137e+02	9.362790e-05	4.165652e+15	2.966826e+16	2.112497e-04
3.270000e+02	2.026681e+02	9.045556e-05	4.006695e+15	2.866798e+16	2.040132e-04
3.280000e+02	2.028258e+02	8.738011e-05	3.852626e+15	2.769776e+16	1.969978e-04
3.290000e+02	2.029874e+02	8.440114e-05	3.703419e+15	2.675733e+16	1.902027e-04
3.300000e+02	2.031536e+02	8.151824e-05	3.559049e+15	2.584642e+16	1.836270e-04
3.310000e+02	2.033250e+02	7.873097e-05	3.419493e+15	2.496478e+16	1.772696e-04
3.320000e+02	2.035021e+02	7.603892e-05	3.284726e+15	2.411212e+16	1.711296e-04
3.330000e+02	2.036857e+02	7.344167e-05	3.154722e+15	2.328818e+16	1.652062e-04
3.340000e+02	2.038762e+02	7.093881e-05	3.029458e+15	2.249270e+16	1.594983e-04
3.350000e+02	2.040744e+02	6.852992e-05	2.908908e+15	2.172540e+16	1.540051e-04
3.360000e+02	2.042808e+02	6.621457e-05	2.793048e+15	2.098601e+16	1.487256e-04
3.370000e+02	2.044961e+02	6.399235e-05	2.681853e+15	2.027428e+16	1.436589e-04
3.380000e+02	2.047209e+02	6.186284e-05	2.575298e+15	1.958993e+16	1.388041e-04
3.390000e+02	2.049557e+02	5.982563e-05	2.473360e+15	1.893270e+16	1.341602e-04
3.400000e+02	2.052013e+02	5.788028e-05	2.376013e+15	1.830231e+16	1.297264e-04
3.410000e+02	2.054581e+02	5.602640e-05	2.283233e+15	1.769849e+16	1.255015e-04
3.420000e+02	2.057269e+02	5.426355e-05	2.194994e+15	1.712099e+16	1.214849e-04
3.430000e+02	2.060083e+02	5.259131e-05	2.111273e+15	1.656953e+16	1.176754e-04
3.440000e+02	2.063028e+02	5.100928e-05	2.032045e+15	1.604385e+16	1.140722e-04
3.450000e+02	2.066111e+02	4.951703e-05	1.957284e+15	1.554367e+16	1.106744e-04
3.460000e+02	2.069338e+02	4.811414e-05	1.886967e+15	1.506874e+16	1.074810e-04
3.470000e+02	2.072714e+02	4.680020e-05	1.821069e+15	1.461877e+16	1.044910e-04
3.480000e+02	2.076248e+02	4.557478e-05	1.759565e+15	1.419351e+16	1.017036e-04
3.490000e+02	2.079943e+02	4.443747e-05	1.702430e+15	1.379268e+16	9.911788e-05
3.500000e+02	2.083807e+02	4.338785e-05	1.649639e+15	1.341602e+16	9.673281e-05
3.510000e+02	2.088486e+02	4.240833e-05	1.600267e+15	1.305854e+16	9.450803e-05
3.520000e+02	2.095794e+02	4.144892e-05	1.551691e+15	1.270641e+16	9.232860e-05
3.530000e+02	2.105751e+02	4.050640e-05	1.503756e+15	1.235885e+16	9.018718e-05
3.540000e+02	2.118262e+02	3.958075e-05	1.456475e+15	1.201593e+16	8.808370e-05
3.550000e+02	2.133229e+02	3.867190e-05	1.409858e+15	1.167772e+16	8.601808e-05
3.560000e+02	2.150556e+02	3.777982e-05	1.363918e+15	1.134431e+16	8.399024e-05
3.570000e+02	2.170145e+02	3.690446e-05	1.318667e+15	1.101576e+16	8.200012e-05
3.580000e+02	2.191900e+02	3.604578e-05	1.274115e+15	1.069216e+16	8.004762e-05
3.590000e+02	2.215723e+02	3.520372e-05	1.230274e+15	1.037358e+16	7.813269e-05
3.600000e+02	2.241517e+02	3.437825e-05	1.187157e+15	1.006009e+16	7.625523e-05
3.610000e+02	2.269187e+02	3.356932e-05	1.144775e+15	9.751782e+15	7.441519e-05
3.620000e+02	2.298633e+02	3.277688e-05	1.103140e+15	9.448718e+15	7.261247e-05
3.630000e+02	2.329761e+02	3.200089e-05	1.062263e+15	9.150978e+15	7.084701e-05
3.640000e+02	2.362472e+02	3.124129e-05	1.022155e+15	8.858639e+15	6.911873e-05
3.650000e+02	2.396670e+02	3.049806e-05	9.828297e+14	8.571776e+15	6.742756e-05
3.660000e+02	2.432258e+02	2.977114e-05	9.442973e+14	8.290466e+15	6.577341e-05
3.670000e+02	2.469138e+02	2.906048e-05	9.065700e+14	8.014784e+15	6.415622e-05
3.680000e+02	2.507214e+02	2.836605e-05	8.696594e+14	7.744806e+15	6.257590e-05
3.690000e+02	2.546390e+02	2.768779e-05	8.335770e+14	7.480609e+15	6.103239e-05
3.700000e+02	2.586567e+02	2.702566e-05	7.983347e+14	7.222269e+15	5.952560e-05
3.710000e+02	2.627649e+02	2.637961e-05	7.639441e+14	6.969861e+15	5.805547e-05
3.720000e+02	2.669539e+02	2.574961e-05	7.304169e+14	6.723462e+15	5.662190e-05
3.730000e+02	2.712140e+02	2.513559e-05	6.977647e+14	6.483148e+15	5.522484e-05
3.740000e+02	2.755356e+02	2.453753e-05	6.659993e+14	6.248994e+15	5.386421e-05
3.750000e+02	2.799088e+02	2.395537e-05	6.351322e+14	6.021077e+15	5.253992e-05
3.760000e+02	2.843240e+02	2.338906e-05	6.051753e+14	5.799473e+15	5.125190e-05
3.770000e+02	2.887716e+02	2.283857e-05	5.761400e+14	5.584258e+15	5.000009e-05
3.780000e+02	2.932418e+02	2.230384e-05	5.480383e+14	5.375507e+15	4.878439e-05
3.790000e+02	2.977249e+02	2.178484e-05	5.208816e+14	5.173297e+15	4.760474e-05
3.800000e+02	3.022113e+02	2.128151e-05	4.946817e+14	4.977704e+15	4.646106e-05
3.810000e+02	3.066911e+02	2.079381e-05	4.694503e+14	4.788804e+15	4.535328e-05
3.820000e+02	3.111548e+02	2.032170e-05	4.451990e+14	4.606674e+15	4.428131e-05
3.830000e+02	3.155927e+02	1.986512e-05	4.219395e+14	4.431387e+15	4.324509e-05
3.840000e+02	3.199950e+02	1.942404e-05	3.996835e+14	4.263022e+15	4.224454e-05
3.850000e+02	3.243521e+02	1.899841e-05	3.784427e+14	4.101655e+15	4.127958e-05
3.860000e+02	3.286542e+02	1.858819e-05	3.582288e+14	3.947360e+15	4.035013e-05
3.870000e+02	3.328916e+02	1.819332e-05	3.390533e+14	3.800214e+15	3.945613e-05
3.880000e+02	3.370547e+02	1.781376e-05	3.209281e+14	3.660293e+15	3.859750e-05
3.890000e+02	3.411338e+02	1.744947e-05	3.038647e+14	3.527674e+15	3.777415e-05
3.900000e+02	3.451192e+02	1.710040e-05	2.878749e+14	3.402431e+15	3.698602e-05
3.910000e+02	3.490011e+02	1.676651e-05	2.729703e+14	3.284642e+15	3.623303e-05
3.920000e+02	3.527699e+02	1.644775e-05	2.591626e+14	3.174382e+15	3.551510e-05
3.930000e+02	3.564159e+02	1.614407e-05	2.464635e+14	3.071728e+15	3.483216e-05
3.940000e+02	3.599293e+02	1.585544e-05	2.348846e+14	2.976754e+15	3.418413e-05
3.950000e+02	3.633006e+02	1.558180e-05	2.244377e+14	2.889538e+15	3.357094e-05
3.960000e+02	3.665199e+02	1.532311e-05	2.151344e+14	2.810156e+15	3.299251e-05
3.970000e+02	3.695776e+02	1.507932e-05	2.069864e+14	2.738682e+15	3.244876e-05
3.980000e+02	3.724641e+02	1.485039e-05	2.000053e+14	2.675195e+15	3.193963e-05
3.990000e+02	3.751695e+02	1.463628e-05	1.942029e+14	2.619768e+15	3.146503e-05
4.000000e+02	3.776842e+02	1.443693e-05	1.895908e+14	2.572479e+15	3.102488e-05
4.010000e+02	3.800439e+02	1.424924e-05	1.858959e+14	2.531513e+15	3.061190e-05
4.020000e+02	3.823749e+02	1.406430e-05	1.822990e+14	2.491429e+15	3.020506e-05
4.030000e+02	3.846856e+02	1.388153e-05	1.787477e+14	2.451875e+15	2.980301e-05
4.040000e+02	3.869763e+02	1.370092e-05	1.752418e+14	2.412850e+15	2.940572e-05
4.050000e+02	3.892472e+02	1.352245e-05	1.717810e+14	2.374348e+15	2.901316e-05
4.060000e+02	3.914986e+02	1.334611e-05	1.683652e+14	2.336366e+15	2.862530e-05
4.070000e+02	3.937306e+02	1.317188e-05	1.649940e+14	2.298900e+15	2.824210e-05
4.080000e+02	3.959434e+02	1.299975e-05	1.616672e+14	2.261946e+15	2.786354e-05
4.090000e+02	3.981374e+02	1.282971e-05	1.583847e+14	2.225501e+15	2.748959e-05
4.100000e+02	4.003127e+02	1.266174e-05	1.551461e+14	2.189561e+15	2.712020e-05
4.110000e+02	4.024696e+02	1.249582e-05	1.519513e+14	2.154121e+15	2.675536e-05
4.120000e+02	4.046083e+02	1.233195e-05	1.487999e+14	2.119179e+15	2.639503e-05
4.130000e+02	4.067290e+02	1.217010e-05	1.456919e+14	2.084730e+15	2.603918e-05
4.140000e+02	4.088319e+02	1.201027e-05	1.426268e+14	2.050770e+15	2.568778e-05
4.150000e+02	4.109173e+02	1.185244e-05	1.396046e+14	2.017295e+15	2.534079e-05
4.160000e+02	4.129854e+02	1.169659e-05	1.366249e+14	1.984303e+15	2.499820e-05
4.170000e+02	4.150364e+02	1.154271e-05	1.336876e+14	1.951788e+15	2.465995e-05
4.180000e+02	4.170706e+02	1.139079e-05	1.307924e+14	1.919748e+15	2.432604e-05
4.190000e+02	4.190881e+02	1.124081e-05	1.279390e+14	1.888178e+15	2.399641e-05
4.200000e+02	4.210893e+02	1.109275e-05	1.251272e+14	1.857074e+15	2.367105e-05
4.210000e+02	4.230743e+02	1.094661e-05	1.223569e+14	1.826433e+15	2.334992e-05
4.220000e+02	4.250434e+02	1.080237e-05	1.196277e+14	1.796251e+15	2.303300e-05
4.230000e+02	4.269967e+02	1.066001e-05	1.169394e+14	1.766524e+15	2.272024e-05
4.240000e+02	4.289346e+02	1.051952e-05	1.142919e+14	1.737248e+15	2.241162e-05
4.250000e+02	4.308572e+02	1.038089e-05	1.116848e+14	1.708419e+15	2.210710e-05
4.260000e+02	4.327648e+02	1.024410e-05	1.091179e+14	1.680034e+15	2.180667e-05
4.270000e+02	4.346576e+02	1.010913e-05	1.065910e+14	1.652089e+15	2.151028e-05
4.280000e+02	4.365358e+02	9.975982e-06	1.041039e+14	1.624580e+15	2.121790e-05
4.290000e+02	4.383996e+02	9.844628e-06	1.016562e+14	1.597503e+15	2.092951e-05
4.300000e+02	4.402494e+02	9.715057e-06	9.924791e+13	1.570854e+15	2.064506e-05
4.310000e+02	4.420852e+02	9.587256e-06	9.687864e+13	1.544629e+15	2.036454e-05
4.320000e+02	4.439074e+02	9.461210e-06	9.454818e+13	1.518826e+15	2.008791e-05
4.330000e+02	4.457161e+02	9.336905e-06	9.225632e+13	1.493439e+15	1.981514e-05
4.340000e+02	4.475117e+02	9.214326e-06	9.000280e+13	1.468465e+15	1.954620e-05
4.350000e+02	4.492942e+02	9.093460e-06	8.778740e+13	1.443900e+15	1.928105e-05
4.360000e+02	4.510640e+02	8.974291e-06	8.560988e+13	1.419741e+15	1.901967e-05
4.370000e+02	4.528213e+02	8.856805e-06	8.347002e+13	1.395983e+15	1.876202e-05
4.380000e+02	4.545663e+02	8.740988e-06	8.136756e+13	1.372623e+15	1.850808e-05
4.390000e+02	4.562992e+02	8.626826e-06	7.930229e+13	1.349657e+15	1.825781e-05
4.400000e+02	4.580202e+02	8.514304e-06	7.727397e+13	1.327081e+15	1.801118e-05
4.410000e+02	4.597296e+02	8.403408e-06	7.528235e+13	1.304892e+15	1.776817e-05
4.420000e+02	4.614277e+02	8.294124e-06	7.332722e+13	1.283085e+15	1.752873e-05
4.430000e+02	4.631146e+02	8.186437e-06	7.140833e+13	1.261656e+15	1.729284e-05
4.440000e+02	4.647905e+02	8.080333e-06	6.952545e+13	1.240602e+15	1.706047e-05
4.450000e+02	4.664557e+02	7.975797e-06	6.767834e+13	1.219920e+15	1.683158e-05
4.460000e+02	4.681105e+02	7.872815e-06	6.586678e+13	1.199604e+15	1.660615e-05
4.470000e+02	4.697549e+02	7.771374e-06	6.409052e+13	1.179652e+15	1.638415e-05
4.480000e+02	4.713894e+02	7.671457e-06	6.234934e+13	1.160060e+15	1.616553e-05
4.490000e+02	4.730141e+02	7.573052e-06	6.064299e+13	1.140823e+15	1.595028e-05
4.500000e+02	4.746291e+02	7.476144e-06	5.897126e+13	1.121938e+15	1.573836e-05
4.510000e+02	4.762349e+02	7.380718e-06	5.733389e+13	1.103401e+15	1.552974e-05
4.520000e+02	4.778315e+02	7.286760e-06	5.573066e+13	1.085209e+15	1.532439e-05
4.530000e+02	4.794192e+02	7.194256e-06	5.416133e+13	1.067357e+15	1.512228e-05
4.540000e+02	4.809983e+02	7.103192e-06	5.262567e+13	1.049841e+15	1.492338e-05
4.550000e+02	4.825689e+02	7.013552e-06	5.112344e+13	1.032659e+15	1.472765e-05
4.560000e+02	4.841313e+02	6.925323e-06	4.965441e+13	1.015805e+15	1.453506e-05
4.570000e+02	4.856858e+02	6.838490e-06	4.821835e+13	9.992771e+14	1.434559e-05
4.580000e+02	4.872324e+02	6.753040e-06	4.681503e+13	9.830701e+14	1.415921e-05
4.590000e+02	4.887716e+02	6.668957e-06	4.544420e+13	9.671807e+14	1.397587e-05
4.600000e+02	4.903034e+02	6.586227e-06	4.410563e+13	9.516050e+14	1.379555e-05
4.610000e+02	4.918282e+02	6.504836e-06	4.279909e+13	9.363392e+14	1.361823e-05
4.620000e+02	4.933461e+02	6.424770e-06	4.152435e+13	9.213795e+14	1.344386e-05
4.630000e+02	4.948574e+02	6.346014e-06	4.028116e+13	9.067221e+14	1.327242e-05
4.640000e+02	4.963624e+02	6.268554e-06	3.906931e+13	8.923632e+14	1.310388e-05
4.650000e+02	4.978611e+02	6.192376e-06	3.788855e+13	8.782988e+14	1.293820e-05
4.660000e+02	4.993539e+02	6.117464e-06	3.673864e+13	8.645254e+14	1.277536e-05
4.670000e+02	5.008410e+02	6.043806e-06	3.561936e+13	8.510389e+14	1.261532e-05
4.680000e+02	5.023227e+02	5.971386e-06	3.453048e+13	8.378356e+14	1.245805e-05
4.690000e+02	5.037990e+02	5.900190e-06	3.347174e+13	8.249116e+14	1.230353e-05
4.700000e+02	5.052704e+02	5.830204e-06	3.244293e+13	8.122632e+14	1.215171e-05
4.710000e+02	5.067369e+02	5.761413e-06	3.144381e+13	7.998865e+14	1.200257e-05
4.720000e+02	5.081989e+02	5.693804e-06	3.047414e+13	7.877778e+14	1.185608e-05
4.730000e+02	5.096565e+02	5.627361e-06	2.953369e+13	7.759331e+14	1.171221e-05
4.740000e+02	5.111100e+02	5.562070e-06	2.862222e+13	7.643487e+14	1.157093e-05
4.750000e+02	5.125596e+02	5.497918e-06	2.773951e+13	7.530207e+14	1.143220e-05
4.760000e+02	5.140056e+02	5.434889e-06	2.688531e+13	7.419454e+14	1.129599e-05
4.770000e+02	5.154481e+02	5.372970e-06	2.605940e+13	7.311189e+14	1.116227e-05
4.780000e+02	5.168874e+02	5.312146e-06	2.526153e+13	7.205373e+14	1.103102e-05
4.790000e+02	5.183237e+02	5.252402e-06	2.449148e+13	7.101970e+14	1.090220e-05
4.800000e+02	5.197573e+02	5.193724e-06	2.374901e+13	7.000940e+14	1.077578e-05
4.810000e+02	5.211883e+02	5.136099e-06	2.303389e+13	6.902245e+14	1.065173e-05
4.820000e+02	5.226170e+02	5.079511e-06	2.234588e+13	6.805848e+14	1.053001e-05
4.830000e+02	5.240437e+02	5.023947e-06	2.168475e+13	6.711709e+14	1.041060e-05
4.840000e+02	5.254685e+02	4.969391e-06	2.105026e+13	6.619792e+14	1.029347e-05
4.850000e+02	5.268917e+02	4.915830e-06	2.044218e+13	6.530057e+14	1.017858e-05
4.860000e+02	5.283135e+02	4.863249e-06	1.986027e+13	6.442466e+14	1.006590e-05
4.870000e+02	5.297342e+02	4.811634e-06	1.930431e+13	6.356982e+14	9.955411e-06
4.880000e+02	5.311539e+02	4.760970e-06	1.877405e+13	6.273565e+14	9.847069e-06
4.890000e+02	5.325729e+02	4.711243e-06	1.826927e+13	6.192179e+14	9.740847e-06
4.900000e+02	5.339914e+02	4.662440e-06	1.778973e+13	6.112784e+14	9.636715e-06
4.910000e+02	5.354096e+02	4.614545e-06	1.733519e+13	6.035343e+14	9.534640e-06
4.920000e+02	5.368279e+02	4.567543e-06	1.690542e+13	5.959817e+14	9.434593e-06
4.930000e+02	5.382463e+02	4.521422e-06	1.650019e+13	5.886168e+14	9.336542e-06
4.940000e+02	5.396652e+02	4.476166e-06	1.611926e+13	5.814358e+14	9.240456e-06
4.950000e+02	5.410847e+02	4.431761e-06	1.576240e+13	5.744349e+14	9.146304e-06
4.960000e+02	5.425051e+02	4.388193e-06	1.542937e+13	5.676102e+14	9.054055e-06
4.970000e+02	5.439266e+02	4.345447e-06	1.511994e+13	5.609580e+14	8.963678e-06
4.980000e+02	5.453494e+02	4.303509e-06	1.483388e+13	5.544744e+14	8.875142e-06
4.990000e+02	5.467738e+02	4.262365e-06	1.457095e+13	5.481555e+14	8.788415e-06
5.000000e+02	5.482000e+02	4.222000e-06	1.433092e+13	5.419977e+14	8.703467e-06
5.010000e+02	5.496263e+02	4.182212e-06	1.410346e+13	5.359502e+14	8.619810e-06
5.020000e+02	5.510510e+02	4.142807e-06	1.387841e+13	5.299645e+14	8.536971e-06
5.030000e+02	5.524738e+02	4.103781e-06	1.365575e+13	5.240405e+14	8.454947e-06
5.040000e+02	5.538948e+02	4.065133e-06	1.343548e+13	5.181776e+14	8.373732e-06
5.050000e+02	5.553139e+02	4.026861e-06	1.321758e+13	5.123756e+14	8.293319e-06
5.060000e+02	5.567310e+02	3.988961e-06	1.300205e+13	5.066340e+14	8.213704e-06
5.070000e+02	5.581460e+02	3.951431e-06	1.278889e+13	5.009526e+14	8.134882e-06
5.080000e+02	5.595589e+02	3.914269e-06	1.257807e+13	4.953308e+14	8.056847e-06
5.090000e+02	5.609697e+02	3.877471e-06	1.236960e+13	4.897684e+14	7.979593e-06
5.100000e+02	5.623781e+02	3.841037e-06	1.216347e+13	4.842650e+14	7.903116e-06
5.110000e+02	5.637842e+02	3.804963e-06	1.195966e+13	4.788203e+14	7.827409e-06
5.120000e+02	5.651879e+02	3.769247e-06	1.175817e+13	4.734338e+14	7.752468e-06
5.130000e+02	5.665891e+02	3.733885e-06	1.155898e+13	4.681052e+14	7.678287e-06
5.140000e+02	5.679877e+02	3.698877e-06	1.136210e+13	4.628341e+14	7.604861e-06
5.150000e+02	5.693838e+02	3.664219e-06	1.116751e+13	4.576202e+14	7.532185e-06
5.160000e+02	5.707771e+02	3.629909e-06	1.097521e+13	4.524630e+14	7.460252e-06
5.170000e+02	5.721677e+02	3.595944e-06	1.078518e+13	4.473623e+14	7.389058e-06
5.180000e+02	5.735554e+02	3.562322e-06	1.059742e+13	4.423177e+14	7.318597e-06
5.190000e+02	5.749403e+02	3.529041e-06	1.041191e+13	4.373288e+14	7.248864e-06
5.200000e+02	5.763221e+02	3.496097e-06	1.022866e+13	4.323952e+14	7.179854e-06
5.210000e+02	5.777010e+02	3.463489e-06	1.004765e+13	4.275165e+14	7.111560e-06
5.220000e+02	5.790767e+02	3.431214e-06	9.868865e+12	4.226925e+14	7.043979e-06
5.230000e+02	5.804492e+02	3.399269e-06	9.692309e+12	4.179226e+14	6.977104e-06
5.240000e+02	5.818185e+02	3.367652e-06	9.517968e+12	4.132067e+14	6.910929e-06
5.250000e+02	5.831844e+02	3.336361e-06	9.345834e+12	4.085442e+14	6.845451e-06
5.260000e+02	5.845469e+02	3.305393e-06	9.175899e+12	4.039349e+14	6.780662e-06
5.270000e+02	5.859060e+02	3.274745e-06	9.008154e+12	3.993783e+14	6.716559e-06
5.280000e+02	5.872616e+02	3.244416e-06	8.842591e+12	3.948741e+14	6.653135e-06
5.290000e+02	5.886135e+02	3.214402e-06	8.679201e+12	3.904220e+14	6.590385e-06
5.300000e+02	5.899617e+02	3.184701e-06	8.517975e+12	3.860215e+14	6.528304e-06
5.310000e+02	5.913062e+02	3.155311e-06	8.358905e+12	3.816723e+14	6.466886e-06
5.320000e+02	5.926469e+02	3.126230e-06	8.201983e+12	3.773740e+14	6.406126e-06
5.330000e+02	5.939837e+02	3.097453e-06	8.047199e+12	3.731263e+14	6.346018e-06
5.340000e+02	5.953166e+02	3.068981e-06	7.894546e+12	3.689289e+14	6.286558e-06
5.350000e+02	5.966454e+02	3.040808e-06	7.744015e+12	3.647812e+14	6.227740e-06
5.360000e+02	5.979701e+02	3.012934e-06	7.595597e+12	3.606830e+14	6.169558e-06
5.370000e+02	5.992906e+02	2.985356e-06	7.449284e+12	3.566339e+14	6.112007e-06
5.380000e+02	6.006069e+02	2.958072e-06	7.305068e+12	3.526335e+14	6.055082e-06
5.390000e+02	6.019189e+02	2.931078e-06	7.162939e+12	3.486815e+14	5.998777e-06
5.400000e+02	6.032265e+02	2.904372e-06	7.022889e+12	3.447775e+14	5.943087e-06
5.410000e+02	6.045296e+02	2.877952e-06	6.884910e+12	3.409211e+14	5.888007e-06
5.420000e+02	6.058282e+02	2.851816e-06	6.748994e+12	3.371120e+14	5.833531e-06
5.430000e+02	6.071223e+02	2.825961e-06	6.615131e+12	3.333498e+14	5.779653e-06
5.440000e+02	6.084116e+02	2.800384e-06	6.483313e+12	3.296341e+14	5.726369e-06
5.450000e+02	6.096963e+02	2.775083e-06	6.353532e+12	3.259646e+14	5.673673e-06
5.460000e+02	6.109761e+02	2.750055e-06	6.225779e+12	3.223408e+14	5.621560e-06
5.470000e+02	6.122510e+02	2.725299e-06	6.100045e+12	3.187625e+14	5.570024e-06
5.480000e+02	6.135211e+02	2.700811e-06	5.976323e+12	3.152293e+14	5.519060e-06
5.490000e+02	6.147860e+02	2.676589e-06	5.854603e+12	3.117408e+14	5.468663e-06
5.500000e+02	6.160459e+02	2.652631e-06	5.734877e+12	3.082966e+14	5.418827e-06
5.510000e+02	6.173007e+02	2.628933e-06	5.617137e+12	3.048964e+14	5.369546e-06
5.520000e+02	6.185502e+02	2.605495e-06	5.501374e+12	3.015397e+14	5.320816e-06
5.530000e+02	6.197944e+02	2.582312e-06	5.387579e+12	2.982263e+14	5.272631e-06
5.540000e+02	6.210333e+02	2.559383e-06	5.275744e+12	2.949558e+14	5.224985e-06
5.550000e+02	6.222667e+02	2.536706e-06	5.165860e+12	2.917278e+14	5.177874e-06
5.560000e+02	6.234946e+02	2.514277e-06	5.057919e+12	2.885418e+14	5.131292e-06
5.570000e+02	6.247169e+02	2.492094e-06	4.951913e+12	2.853977e+14	5.085233e-06
5.580000e+02	6.259336e+02	2.470155e-06	4.847832e+12	2.822950e+14	5.039692e-06
5.590000e+02	6.271446e+02	2.448458e-06	4.745669e+12	2.792333e+14	4.994665e-06
5.600000e+02	6.283497e+02	2.426999e-06	4.645415e+12	2.762122e+14	4.950144e-06
5.610000e+02	6.295490e+02	2.405776e-06	4.547061e+12	2.732315e+14	4.906126e-06
5.620000e+02	6.307424e+02	2.384787e-06	4.450598e+12	2.702907e+14	4.862604e-06
5.630000e+02	6.319298e+02	2.364030e-06	4.356019e+12	2.673895e+14	4.819573e-06
5.640000e+02	6.331111e+02	2.343501e-06	4.263314e+12	2.645274e+14	4.777028e-06
5.650000e+02	6.342863e+02	2.323199e-06	4.172476e+12	2.617042e+14	4.734964e-06
5.660000e+02	6.354552e+02	2.303121e-06	4.083495e+12	2.589195e+14	4.693375e-06
5.670000e+02	6.366179e+02	2.283264e-06	3.996363e+12	2.561728e+14	4.652255e-06
5.680000e+02	6.377742e+02	2.263627e-06	3.911072e+12	2.534639e+14	4.611600e-06
5.690000e+02	6.389241e+02	2.244205e-06	3.827613e+12	2.507924e+14	4.571404e-06
5.700000e+02	6.400674e+02	2.224998e-06	3.745978e+12	2.481579e+14	4.531662e-06
5.710000e+02	6.412043e+02	2.206002e-06	3.666157e+12	2.455600e+14	4.492367e-06
5.720000e+02	6.423345e+02	2.187215e-06	3.588143e+12	2.429983e+14	4.453516e-06
5.730000e+02	6.434579e+02	2.168635e-06	3.511927e+12	2.404726e+14	4.415102e-06
5.740000e+02	6.445747e+02	2.150259e-06	3.437500e+12	2.379824e+14	4.377120e-06
5.750000e+02	6.456845e+02	2.132085e-06	3.364854e+12	2.355274e+14	4.339565e-06
5.760000e+02	6.467875e+02	2.114110e-06	3.293981e+12	2.331072e+14	4.302431e-06
5.770000e+02	6.478834e+02	2.096331e-06	3.224872e+12	2.307214e+14	4.265713e-06
5.780000e+02	6.489723e+02	2.078746e-06	3.157517e+12	2.283696e+14	4.229406e-06
5.790000e+02	6.500541e+02	2.061354e-06	3.091910e+12	2.260516e+14	4.193504e-06
5.800000e+02	6.511287e+02	2.044150e-06	3.028041e+12	2.237669e+14	4.158002e-06
5.810000e+02	6.521960e+02	2.027133e-06	2.965902e+12	2.215152e+14	4.122894e-06
5.820000e+02	6.532559e+02	2.010301e-06	2.905484e+12	2.192961e+14	4.088175e-06
5.830000e+02	6.543085e+02	1.993650e-06	2.846778e+12	2.171092e+14	4.053840e-06
5.840000e+02	6.553536e+02	1.977179e-06	2.789777e+12	2.149542e+14	4.019883e-06
5.850000e+02	6.563911e+02	1.960884e-06	2.734471e+12	2.128307e+14	3.986299e-06
5.860000e+02	6.574210e+02	1.944764e-06	2.680853e+12	2.107383e+14	3.953083e-06
5.870000e+02	6.584432e+02	1.928816e-06	2.628913e+12	2.086767e+14	3.920229e-06
5.880000e+02	6.594577e+02	1.913037e-06	2.578644e+12	2.066455e+14	3.887732e-06
5.890000e+02	6.604643e+02	1.897425e-06	2.530036e+12	2.046444e+14	3.855586e-06
5.900000e+02	6.614630e+02	1.881977e-06	2.483081e+12	2.026729e+14	3.823786e-06
5.910000e+02	6.624537e+02	1.866691e-06	2.437770e+12	2.007307e+14	3.792327e-06
5.920000e+02	6.634364e+02	1.851565e-06	2.394095e+12	1.988174e+14	3.761203e-06
5.930000e+02	6.644110e+02	1.836596e-06	2.352048e+12	1.969327e+14	3.730409e-06
5.940000e+02	6.653774e+02	1.821781e-06	2.311620e+12	1.950762e+14	3.699940e-06
5.950000e+02	6.663356e+02	1.807119e-06	2.272803e+12	1.932476e+14	3.669789e-06
5.960000e+02	6.672854e+02	1.792606e-06	2.235587e+12	1.914464e+14	3.639953e-06
5.970000e+02	6.682268e+02	1.778240e-06	2.199964e+12	1.896724e+14	3.610425e-06
5.980000e+02	6.691598e+02	1.764019e-06	2.165927e+12	1.879250e+14	3.581200e-06
5.990000e+02	6.700842e+02	1.749939e-06	2.133465e+12	1.862041e+14	3.552272e-06
6.000000e+02	6.710000e+02	1.736000e-06	2.102572e+12	1.845091e+14	3.523637e-06
6.010000e+02	6.719057e+02	1.722173e-06	2.072599e+12	1.828338e+14	3.495238e-06
6.020000e+02	6.727998e+02	1.708434e-06	2.042904e+12	1.811721e+14	3.467021e-06
6.030000e+02	6.736827e+02	1.694781e-06	2.013486e+12	1.795239e+14	3.438988e-06
6.040000e+02	6.745546e+02	1.681216e-06	1.984346e+12	1.778891e+14	3.411137e-06
6.050000e+02	6.754157e+02	1.667738e-06	1.955482e+12	1.762678e+14	3.383469e-06
6.060000e+02	6.762662e+02	1.654347e-06	1.926894e+12	1.746597e+14	3.355982e-06
6.070000e+02	6.771065e+02	1.641043e-06	1.898581e+12	1.730649e+14	3.328678e-06
6.080000e+02	6.779367e+02	1.627825e-06	1.870543e+12	1.714834e+14	3.301556e-06
6.090000e+02	6.787570e+02	1.614695e-06	1.842779e+12	1.699150e+14	3.274616e-06
6.100000e+02	6.795678e+02	1.601651e-06	1.815288e+12	1.683597e+14	3.247857e-06
6.110000e+02	6.803693e+02	1.588694e-06	1.788071e+12	1.668174e+14	3.221280e-06
6.120000e+02	6.811617e+02	1.575824e-06	1.761126e+12	1.652881e+14	3.194884e-06
6.130000e+02	6.819452e+02	1.563040e-06	1.734452e+12	1.637717e+14	3.168669e-06
